Total number of projects,Transaction Time,Current Time MS
7564,3,1617584354094
7565,3,1617584354097
7566,3,1617584354100
7567,3,1617584354103
7568,3,1617584354106
7569,3,1617584354109
7570,3,1617584354112
7571,3,1617584354115
7572,3,1617584354118
7573,3,1617584354121
7574,3,1617584354124
7575,3,1617584354127
7576,3,1617584354130
7577,3,1617584354133
7578,3,1617584354136
7579,3,1617584354139
7580,3,1617584354142
7581,3,1617584354145
7582,3,1617584354148
7583,3,1617584354151
7584,3,1617584354154
7585,3,1617584354157
7586,3,1617584354160
7587,3,1617584354163
7588,3,1617584354166
7589,3,1617584354169
7590,3,1617584354172
7591,3,1617584354175
7592,3,1617584354178
7593,3,1617584354181
7594,3,1617584354184
7595,3,1617584354187
7596,3,1617584354190
7597,3,1617584354193
7598,3,1617584354196
7599,3,1617584354199
7600,3,1617584354202
7601,3,1617584354205
7602,3,1617584354208
7603,3,1617584354211
7604,3,1617584354214
7605,3,1617584354217
7606,3,1617584354220
7607,3,1617584354223
7608,3,1617584354226
7609,3,1617584354229
7610,3,1617584354232
7611,4,1617584354235
7612,3,1617584354239
7613,3,1617584354242
7614,3,1617584354245
7615,3,1617584354248
7616,3,1617584354251
7617,3,1617584354254
7618,3,1617584354257
7619,3,1617584354260
7620,3,1617584354263
7621,3,1617584354266
7622,3,1617584354269
7623,3,1617584354272
7624,3,1617584354275
7625,3,1617584354278
7626,3,1617584354281
7627,3,1617584354284
7628,3,1617584354287
7629,3,1617584354290
7630,3,1617584354293
7631,3,1617584354296
7632,4,1617584354299
7633,4,1617584354303
7634,4,1617584354307
7635,4,1617584354311
7636,3,1617584354315
7637,3,1617584354318
7638,3,1617584354321
7639,3,1617584354324
7640,4,1617584354327
7641,3,1617584354331
7642,3,1617584354334
7643,4,1617584354337
7644,3,1617584354341
7645,3,1617584354344
7646,3,1617584354347
7647,3,1617584354350
7648,3,1617584354353
7649,4,1617584354356
7650,3,1617584354360
7651,3,1617584354363
7652,3,1617584354366
7653,3,1617584354369
7654,3,1617584354372
7655,3,1617584354375
7656,3,1617584354378
7657,3,1617584354381
7658,4,1617584354384
7659,3,1617584354388
7660,3,1617584354391
7661,3,1617584354394
7662,3,1617584354397
7663,3,1617584354400
7664,3,1617584354404
7665,3,1617584354407
7666,3,1617584354410
7667,3,1617584354413
7668,3,1617584354416
7669,3,1617584354419
7670,3,1617584354422
7671,3,1617584354425
7672,4,1617584354428
7673,3,1617584354432
7674,3,1617584354435
7675,3,1617584354438
7676,3,1617584354441
7677,3,1617584354444
7678,4,1617584354447
7679,3,1617584354451
7680,3,1617584354454
7681,3,1617584354457
7682,4,1617584354460
7683,3,1617584354464
7684,3,1617584354467
7685,3,1617584354470
7686,4,1617584354473
7687,3,1617584354477
7688,3,1617584354480
7689,4,1617584354483
7690,3,1617584354487
7691,3,1617584354490
7692,3,1617584354493
7693,3,1617584354496
7694,3,1617584354499
7695,3,1617584354502
7696,4,1617584354505
7697,3,1617584354509
7698,3,1617584354512
7699,4,1617584354515
7700,4,1617584354519
7701,4,1617584354523
7702,4,1617584354527
7703,3,1617584354531
7704,4,1617584354534
7705,3,1617584354538
7706,3,1617584354541
7707,4,1617584354544
7708,3,1617584354548
7709,3,1617584354551
7710,4,1617584354554
7711,3,1617584354558
7712,4,1617584354561
7713,3,1617584354565
7714,3,1617584354568
7715,4,1617584354571
7716,3,1617584354575
7717,3,1617584354578
7718,3,1617584354581
7719,3,1617584354585
7720,3,1617584354588
7721,3,1617584354591
7722,4,1617584354594
7723,3,1617584354598
7724,3,1617584354601
7725,4,1617584354604
7726,3,1617584354608
7727,3,1617584354611
7728,3,1617584354614
7729,4,1617584354617
7730,3,1617584354621
7731,3,1617584354624
7732,4,1617584354627
7733,3,1617584354631
7734,3,1617584354634
7735,3,1617584354637
7736,4,1617584354640
7737,3,1617584354644
7738,3,1617584354647
7739,4,1617584354650
7740,3,1617584354654
7741,3,1617584354657
7742,3,1617584354660
7743,3,1617584354663
7744,3,1617584354666
7745,3,1617584354670
7746,4,1617584354673
7747,3,1617584354677
7748,3,1617584354680
7749,3,1617584354683
7750,4,1617584354686
7751,3,1617584354690
7752,3,1617584354693
7753,3,1617584354696
7754,3,1617584354700
7755,3,1617584354703
7756,3,1617584354706
7757,3,1617584354709
7758,3,1617584354712
7759,4,1617584354715
7760,3,1617584354719
7761,3,1617584354722
7762,3,1617584354725
7763,4,1617584354728
7764,3,1617584354732
7765,3,1617584354735
7766,3,1617584354738
7767,4,1617584354741
7768,3,1617584354745
7769,3,1617584354748
7770,3,1617584354751
7771,3,1617584354754
7772,3,1617584354757
7773,4,1617584354760
7774,3,1617584354764
7775,4,1617584354767
7776,3,1617584354771
7777,3,1617584354774
7778,3,1617584354777
7779,4,1617584354780
7780,3,1617584354784
7781,3,1617584354787
7782,3,1617584354790
7783,3,1617584354793
7784,3,1617584354796
7785,3,1617584354799
7786,4,1617584354802
7787,3,1617584354806
7788,3,1617584354809
7789,9,1617584354812
7790,4,1617584354821
7791,3,1617584354825
7792,4,1617584354828
7793,4,1617584354832
7794,3,1617584354836
7795,5,1617584354839
7796,3,1617584354844
7797,3,1617584354847
7798,4,1617584354850
7799,3,1617584354854
7800,4,1617584354857
7801,3,1617584354861
7802,4,1617584354864
7803,3,1617584354868
7804,3,1617584354871
7805,3,1617584354874
7806,3,1617584354877
7807,3,1617584354881
7808,3,1617584354884
7809,2,1617584354887
7810,3,1617584354889
7811,3,1617584354893
7812,3,1617584354896
7813,3,1617584354899
7814,3,1617584354902
7815,3,1617584354905
7816,4,1617584354908
7817,4,1617584354912
7818,4,1617584354916
7819,3,1617584354920
7820,3,1617584354923
7821,3,1617584354927
7822,3,1617584354930
7823,3,1617584354933
7824,3,1617584354936
7825,3,1617584354939
7826,3,1617584354942
7827,3,1617584354945
7828,3,1617584354948
7829,3,1617584354951
7830,3,1617584354954
7831,3,1617584354957
7832,3,1617584354960
7833,3,1617584354963
7834,3,1617584354966
7835,3,1617584354969
7836,3,1617584354972
7837,3,1617584354975
7838,3,1617584354978
7839,3,1617584354981
7840,3,1617584354984
7841,3,1617584354987
7842,3,1617584354990
7843,3,1617584354993
7844,3,1617584354996
7845,3,1617584355000
7846,3,1617584355003
7847,3,1617584355006
7848,3,1617584355009
7849,3,1617584355012
7850,3,1617584355015
7851,3,1617584355018
7852,4,1617584355021
7853,3,1617584355025
7854,3,1617584355028
7855,3,1617584355031
7856,3,1617584355034
7857,3,1617584355038
7858,3,1617584355041
7859,3,1617584355044
7860,3,1617584355047
7861,3,1617584355050
7862,3,1617584355053
7863,3,1617584355056
7864,3,1617584355059
7865,4,1617584355062
7866,3,1617584355066
7867,3,1617584355069
7868,3,1617584355072
7869,3,1617584355075
7870,3,1617584355078
7871,3,1617584355081
7872,4,1617584355084
7873,3,1617584355088
7874,3,1617584355091
7875,3,1617584355094
7876,3,1617584355097
7877,3,1617584355100
7878,3,1617584355103
7879,3,1617584355107
7880,3,1617584355110
7881,3,1617584355113
7882,4,1617584355116
7883,3,1617584355120
7884,3,1617584355123
7885,3,1617584355126
7886,3,1617584355129
7887,4,1617584355132
7888,3,1617584355136
7889,3,1617584355139
7890,3,1617584355142
7891,3,1617584355145
7892,4,1617584355148
7893,3,1617584355152
7894,3,1617584355155
7895,3,1617584355158
7896,3,1617584355161
7897,3,1617584355164
7898,3,1617584355167
7899,4,1617584355170
7900,3,1617584355174
7901,3,1617584355177
7902,3,1617584355180
7903,3,1617584355183
7904,3,1617584355186
7905,3,1617584355189
7906,3,1617584355192
7907,3,1617584355195
7908,3,1617584355198
7909,3,1617584355201
7910,3,1617584355204
7911,3,1617584355207
7912,4,1617584355210
7913,3,1617584355214
7914,3,1617584355217
7915,3,1617584355220
7916,3,1617584355223
7917,4,1617584355226
7918,3,1617584355230
7919,3,1617584355233
7920,4,1617584355236
7921,3,1617584355240
7922,3,1617584355243
7923,3,1617584355246
7924,3,1617584355249
7925,3,1617584355252
7926,4,1617584355255
7927,3,1617584355259
7928,3,1617584355262
7929,3,1617584355265
7930,3,1617584355268
7931,3,1617584355271
7932,3,1617584355274
7933,3,1617584355277
7934,3,1617584355280
7935,3,1617584355283
7936,3,1617584355286
7937,3,1617584355289
7938,3,1617584355292
7939,4,1617584355295
7940,3,1617584355299
7941,3,1617584355302
7942,3,1617584355305
7943,3,1617584355308
7944,3,1617584355311
7945,3,1617584355314
7946,3,1617584355317
7947,3,1617584355320
7948,3,1617584355323
7949,3,1617584355326
7950,3,1617584355329
7951,3,1617584355332
7952,3,1617584355335
7953,4,1617584355338
7954,3,1617584355342
7955,3,1617584355345
7956,3,1617584355348
7957,3,1617584355351
7958,3,1617584355354
7959,3,1617584355357
7960,3,1617584355360
7961,3,1617584355363
7962,3,1617584355366
7963,3,1617584355369
7964,3,1617584355372
7965,3,1617584355375
7966,3,1617584355378
7967,3,1617584355381
7968,3,1617584355384
7969,3,1617584355387
7970,3,1617584355390
7971,3,1617584355393
7972,4,1617584355396
7973,3,1617584355400
7974,3,1617584355403
7975,3,1617584355406
7976,3,1617584355409
7977,3,1617584355412
7978,3,1617584355415
7979,3,1617584355418
7980,3,1617584355421
7981,3,1617584355424
7982,3,1617584355427
7983,3,1617584355430
7984,3,1617584355433
7985,3,1617584355436
7986,3,1617584355439
7987,4,1617584355442
7988,3,1617584355446
7989,3,1617584355449
7990,3,1617584355452
7991,3,1617584355455
7992,3,1617584355458
7993,3,1617584355461
7994,3,1617584355464
7995,3,1617584355467
7996,3,1617584355470
7997,3,1617584355473
7998,3,1617584355476
7999,3,1617584355479
8000,3,1617584355482
8001,3,1617584355485
8002,3,1617584355488
8003,4,1617584355491
8004,3,1617584355495
8005,3,1617584355498
8006,3,1617584355501
8007,3,1617584355504
8008,3,1617584355507
8009,3,1617584355510
8010,3,1617584355513
8011,3,1617584355516
8012,3,1617584355519
8013,3,1617584355522
8014,3,1617584355525
8015,3,1617584355528
8016,3,1617584355531
8017,4,1617584355534
8018,3,1617584355538
8019,3,1617584355541
8020,3,1617584355544
8021,3,1617584355547
8022,3,1617584355550
8023,3,1617584355553
8024,3,1617584355556
8025,3,1617584355559
8026,3,1617584355562
8027,3,1617584355565
8028,3,1617584355568
8029,3,1617584355571
8030,4,1617584355574
8031,3,1617584355578
8032,3,1617584355581
8033,3,1617584355584
8034,3,1617584355587
8035,3,1617584355590
8036,3,1617584355593
8037,3,1617584355596
8038,3,1617584355599
8039,3,1617584355602
8040,3,1617584355605
8041,3,1617584355608
8042,3,1617584355611
8043,3,1617584355614
8044,3,1617584355617
8045,4,1617584355620
8046,3,1617584355624
8047,3,1617584355627
8048,3,1617584355630
8049,3,1617584355633
8050,3,1617584355636
8051,3,1617584355639
8052,3,1617584355642
8053,3,1617584355645
8054,3,1617584355648
8055,3,1617584355651
8056,3,1617584355654
8057,3,1617584355657
8058,3,1617584355660
8059,3,1617584355663
8060,3,1617584355666
8061,3,1617584355669
8062,4,1617584355672
8063,3,1617584355676
8064,3,1617584355679
8065,3,1617584355682
8066,3,1617584355685
8067,3,1617584355688
8068,3,1617584355691
8069,3,1617584355694
8070,3,1617584355697
8071,4,1617584355700
8072,3,1617584355704
8073,3,1617584355707
8074,3,1617584355710
8075,3,1617584355713
8076,3,1617584355716
8077,3,1617584355719
8078,3,1617584355722
8079,3,1617584355725
8080,4,1617584355728
8081,3,1617584355732
8082,3,1617584355735
8083,3,1617584355738
8084,3,1617584355741
8085,3,1617584355744
8086,3,1617584355747
8087,4,1617584355750
8088,3,1617584355754
8089,3,1617584355757
8090,3,1617584355760
8091,3,1617584355763
8092,3,1617584355766
8093,3,1617584355769
8094,3,1617584355772
8095,3,1617584355775
8096,3,1617584355778
8097,4,1617584355781
8098,3,1617584355785
8099,3,1617584355788
8100,3,1617584355791
8101,3,1617584355794
8102,3,1617584355797
8103,4,1617584355800
8104,3,1617584355804
8105,3,1617584355807
8106,3,1617584355810
8107,3,1617584355813
8108,3,1617584355816
8109,3,1617584355819
8110,3,1617584355822
8111,3,1617584355825
8112,4,1617584355828
8113,3,1617584355832
8114,3,1617584355835
8115,3,1617584355838
8116,3,1617584355841
8117,4,1617584355844
8118,3,1617584355848
8119,3,1617584355851
8120,3,1617584355854
8121,3,1617584355857
8122,4,1617584355860
8123,3,1617584355864
8124,3,1617584355867
8125,4,1617584355870
8126,3,1617584355874
8127,3,1617584355877
8128,3,1617584355880
8129,3,1617584355883
8130,4,1617584355886
8131,2,1617584355890
8132,4,1617584355892
8133,3,1617584355896
8134,3,1617584355899
8135,3,1617584355902
8136,3,1617584355905
8137,3,1617584355908
8138,3,1617584355911
8139,3,1617584355915
8140,3,1617584355918
8141,3,1617584355921
8142,3,1617584355924
8143,4,1617584355927
8144,3,1617584355931
8145,3,1617584355934
8146,3,1617584355937
8147,4,1617584355940
8148,3,1617584355944
8149,3,1617584355947
8150,3,1617584355950
8151,3,1617584355953
8152,3,1617584355956
8153,3,1617584355959
8154,3,1617584355962
8155,3,1617584355965
8156,3,1617584355968
8157,4,1617584355971
8158,3,1617584355975
8159,3,1617584355978
8160,3,1617584355981
8161,3,1617584355984
8162,3,1617584355987
8163,3,1617584355990
8164,3,1617584355993
8165,3,1617584355996
8166,3,1617584355999
8167,4,1617584356002
8168,3,1617584356006
8169,3,1617584356009
8170,3,1617584356012
8171,3,1617584356015
8172,3,1617584356018
8173,3,1617584356021
8174,3,1617584356024
8175,3,1617584356027
8176,3,1617584356030
8177,4,1617584356033
8178,3,1617584356037
8179,3,1617584356040
8180,3,1617584356043
8181,3,1617584356046
8182,3,1617584356049
8183,3,1617584356052
8184,3,1617584356055
8185,3,1617584356058
8186,3,1617584356061
8187,4,1617584356064
8188,3,1617584356068
8189,3,1617584356071
8190,3,1617584356074
8191,3,1617584356077
8192,3,1617584356080
8193,3,1617584356083
8194,3,1617584356086
8195,3,1617584356089
8196,3,1617584356092
8197,3,1617584356095
8198,4,1617584356098
8199,3,1617584356102
8200,3,1617584356105
8201,3,1617584356108
8202,3,1617584356111
8203,3,1617584356114
8204,3,1617584356117
8205,3,1617584356120
8206,3,1617584356123
8207,8,1617584356126
8208,4,1617584356134
8209,3,1617584356138
8210,3,1617584356141
8211,3,1617584356144
8212,3,1617584356147
8213,3,1617584356150
8214,3,1617584356153
8215,3,1617584356156
8216,3,1617584356159
8217,3,1617584356162
8218,4,1617584356165
8219,3,1617584356169
8220,3,1617584356172
8221,3,1617584356175
8222,3,1617584356178
8223,3,1617584356181
8224,3,1617584356184
8225,3,1617584356187
8226,3,1617584356190
8227,3,1617584356193
8228,3,1617584356196
8229,3,1617584356200
8230,3,1617584356203
8231,3,1617584356206
8232,3,1617584356209
8233,3,1617584356212
8234,3,1617584356215
8235,3,1617584356218
8236,3,1617584356221
8237,4,1617584356224
8238,3,1617584356228
8239,3,1617584356231
8240,3,1617584356234
8241,3,1617584356237
8242,4,1617584356240
8243,3,1617584356244
8244,3,1617584356247
8245,3,1617584356250
8246,3,1617584356253
8247,3,1617584356256
8248,3,1617584356259
8249,4,1617584356262
8250,3,1617584356266
8251,3,1617584356269
8252,3,1617584356272
8253,3,1617584356275
8254,3,1617584356278
8255,3,1617584356281
8256,3,1617584356284
8257,4,1617584356287
8258,3,1617584356291
8259,3,1617584356294
8260,3,1617584356297
8261,3,1617584356300
8262,3,1617584356303
8263,3,1617584356306
8264,3,1617584356309
8265,4,1617584356312
8266,3,1617584356316
8267,3,1617584356319
8268,3,1617584356322
8269,3,1617584356325
8270,3,1617584356328
8271,3,1617584356332
8272,3,1617584356335
8273,3,1617584356338
8274,4,1617584356341
8275,3,1617584356345
8276,3,1617584356348
8277,4,1617584356351
8278,3,1617584356355
8279,3,1617584356358
8280,3,1617584356361
8281,3,1617584356365
8282,3,1617584356368
8283,4,1617584356371
8284,3,1617584356375
8285,3,1617584356378
8286,4,1617584356381
8287,3,1617584356385
8288,3,1617584356388
8289,3,1617584356391
8290,3,1617584356394
8291,9,1617584356397
8292,3,1617584356406
8293,3,1617584356409
8294,3,1617584356412
8295,4,1617584356415
8296,3,1617584356419
8297,3,1617584356422
8298,4,1617584356425
8299,3,1617584356429
8300,3,1617584356432
8301,4,1617584356435
8302,3,1617584356439
8303,4,1617584356442
8304,3,1617584356446
8305,3,1617584356449
8306,4,1617584356452
8307,3,1617584356456
8308,3,1617584356459
8309,4,1617584356462
8310,3,1617584356466
8311,4,1617584356469
8312,3,1617584356473
8313,4,1617584356476
8314,3,1617584356480
8315,4,1617584356483
8316,3,1617584356487
8317,4,1617584356490
8318,3,1617584356494
8319,4,1617584356497
8320,3,1617584356501
8321,3,1617584356504
8322,4,1617584356507
8323,3,1617584356511
8324,4,1617584356514
8325,3,1617584356518
8326,4,1617584356521
8327,3,1617584356525
8328,4,1617584356528
8329,3,1617584356532
8330,4,1617584356535
8331,3,1617584356539
8332,4,1617584356542
8333,3,1617584356546
8334,3,1617584356549
8335,4,1617584356552
8336,4,1617584356556
8337,3,1617584356560
8338,4,1617584356563
8339,3,1617584356567
8340,3,1617584356570
8341,4,1617584356573
8342,3,1617584356577
8343,4,1617584356580
8344,3,1617584356584
8345,4,1617584356587
8346,3,1617584356591
8347,4,1617584356594
8348,3,1617584356598
8349,4,1617584356601
8350,3,1617584356605
8351,4,1617584356608
8352,3,1617584356612
8353,4,1617584356615
8354,3,1617584356619
8355,3,1617584356622
8356,4,1617584356625
8357,3,1617584356629
8358,4,1617584356632
8359,3,1617584356636
8360,3,1617584356639
8361,4,1617584356642
8362,4,1617584356646
8363,4,1617584356650
8364,3,1617584356654
8365,3,1617584356657
8366,3,1617584356660
8367,4,1617584356663
8368,3,1617584356667
8369,4,1617584356670
8370,3,1617584356674
8371,3,1617584356677
8372,3,1617584356680
8373,4,1617584356683
8374,3,1617584356687
8375,3,1617584356690
8376,3,1617584356693
8377,4,1617584356696
8378,3,1617584356700
8379,3,1617584356703
8380,3,1617584356706
8381,3,1617584356709
8382,3,1617584356712
8383,3,1617584356715
8384,4,1617584356718
8385,3,1617584356722
8386,3,1617584356725
8387,3,1617584356728
8388,4,1617584356731
8389,3,1617584356735
8390,3,1617584356738
8391,3,1617584356741
8392,3,1617584356744
8393,3,1617584356747
8394,3,1617584356750
8395,3,1617584356753
8396,4,1617584356756
8397,3,1617584356760
8398,3,1617584356763
8399,3,1617584356766
8400,3,1617584356769
8401,3,1617584356772
8402,4,1617584356775
8403,3,1617584356779
8404,3,1617584356782
8405,3,1617584356785
8406,4,1617584356788
8407,3,1617584356792
8408,4,1617584356795
8409,3,1617584356799
8410,3,1617584356802
8411,4,1617584356805
8412,3,1617584356809
8413,4,1617584356812
8414,4,1617584356816
8415,4,1617584356820
8416,3,1617584356824
8417,3,1617584356827
8418,4,1617584356830
8419,3,1617584356834
8420,4,1617584356837
8421,3,1617584356841
8422,4,1617584356844
8423,3,1617584356848
8424,4,1617584356851
8425,3,1617584356855
8426,3,1617584356858
8427,4,1617584356861
8428,4,1617584356865
8429,3,1617584356869
8430,3,1617584356872
8431,4,1617584356875
8432,3,1617584356879
8433,4,1617584356882
8434,3,1617584356886
8435,3,1617584356889
8436,4,1617584356892
8437,3,1617584356896
8438,4,1617584356899
8439,3,1617584356903
8440,3,1617584356906
8441,4,1617584356909
8442,3,1617584356913
8443,3,1617584356916
8444,4,1617584356919
8445,3,1617584356923
8446,3,1617584356926
8447,4,1617584356929
8448,3,1617584356933
8449,3,1617584356936
8450,4,1617584356939
8451,3,1617584356943
8452,3,1617584356946
8453,4,1617584356949
8454,3,1617584356953
8455,4,1617584356956
8456,3,1617584356960
8457,3,1617584356963
8458,4,1617584356966
8459,3,1617584356970
8460,4,1617584356973
8461,3,1617584356977
8462,3,1617584356980
8463,4,1617584356983
8464,3,1617584356987
8465,4,1617584356990
8466,3,1617584356994
8467,4,1617584356997
8468,4,1617584357001
8469,3,1617584357005
8470,4,1617584357008
8471,3,1617584357012
8472,4,1617584357015
8473,3,1617584357019
8474,3,1617584357022
8475,4,1617584357025
8476,3,1617584357029
8477,4,1617584357032
8478,3,1617584357036
8479,3,1617584357039
8480,4,1617584357042
8481,3,1617584357046
8482,3,1617584357049
8483,3,1617584357052
8484,3,1617584357055
8485,4,1617584357058
8486,3,1617584357062
8487,3,1617584357065
8488,3,1617584357068
8489,3,1617584357071
8490,3,1617584357074
8491,3,1617584357077
8492,4,1617584357080
8493,3,1617584357084
8494,3,1617584357087
8495,3,1617584357090
8496,3,1617584357093
8497,3,1617584357096
8498,3,1617584357099
8499,4,1617584357102
8500,3,1617584357106
8501,3,1617584357109
8502,3,1617584357112
8503,3,1617584357115
8504,3,1617584357118
8505,4,1617584357121
8506,3,1617584357125
8507,4,1617584357128
8508,3,1617584357132
8509,4,1617584357135
8510,4,1617584357139
8511,3,1617584357143
8512,4,1617584357146
8513,3,1617584357150
8514,3,1617584357153
8515,3,1617584357156
8516,3,1617584357159
8517,4,1617584357162
8518,3,1617584357166
8519,3,1617584357169
8520,3,1617584357172
8521,3,1617584357175
8522,3,1617584357178
8523,4,1617584357181
8524,3,1617584357185
8525,3,1617584357188
8526,3,1617584357191
8527,3,1617584357194
8528,3,1617584357197
8529,3,1617584357200
8530,4,1617584357203
8531,3,1617584357207
8532,3,1617584357210
8533,4,1617584357213
8534,3,1617584357217
8535,4,1617584357220
8536,3,1617584357224
8537,4,1617584357227
8538,3,1617584357231
8539,4,1617584357234
8540,3,1617584357238
8541,4,1617584357241
8542,3,1617584357245
8543,4,1617584357248
8544,3,1617584357252
8545,3,1617584357255
8546,4,1617584357258
8547,3,1617584357262
8548,4,1617584357265
8549,3,1617584357269
8550,3,1617584357272
8551,4,1617584357275
8552,3,1617584357279
8553,4,1617584357282
8554,3,1617584357286
8555,4,1617584357289
8556,3,1617584357293
8557,3,1617584357296
8558,4,1617584357299
8559,3,1617584357303
8560,4,1617584357306
8561,3,1617584357310
8562,3,1617584357313
8563,4,1617584357316
8564,3,1617584357320
8565,4,1617584357323
8566,3,1617584357327
8567,4,1617584357330
8568,3,1617584357334
8569,4,1617584357337
8570,3,1617584357341
8571,4,1617584357344
8572,3,1617584357348
8573,4,1617584357351
8574,3,1617584357355
8575,4,1617584357358
8576,3,1617584357362
8577,3,1617584357366
8578,3,1617584357369
8579,4,1617584357372
8580,3,1617584357376
8581,4,1617584357379
8582,3,1617584357383
8583,3,1617584357386
8584,4,1617584357389
8585,3,1617584357393
8586,4,1617584357396
8587,3,1617584357400
8588,4,1617584357403
8589,3,1617584357407
8590,4,1617584357410
8591,3,1617584357414
8592,4,1617584357417
8593,3,1617584357421
8594,3,1617584357424
8595,4,1617584357427
8596,3,1617584357431
8597,4,1617584357434
8598,3,1617584357438
8599,4,1617584357441
8600,3,1617584357445
8601,3,1617584357448
8602,4,1617584357451
8603,3,1617584357455
8604,3,1617584357458
8605,4,1617584357461
8606,3,1617584357465
8607,4,1617584357468
8608,3,1617584357472
8609,4,1617584357475
8610,3,1617584357479
8611,4,1617584357482
8612,3,1617584357486
8613,4,1617584357489
8614,3,1617584357493
8615,3,1617584357496
8616,3,1617584357499
8617,3,1617584357503
8618,4,1617584357506
8619,3,1617584357510
8620,3,1617584357513
8621,4,1617584357516
8622,3,1617584357520
8623,3,1617584357523
8624,4,1617584357526
8625,3,1617584357530
8626,4,1617584357533
8627,3,1617584357537
8628,3,1617584357540
8629,4,1617584357543
8630,3,1617584357547
8631,3,1617584357550
8632,3,1617584357554
8633,3,1617584357557
8634,3,1617584357560
8635,3,1617584357563
8636,4,1617584357566
8637,3,1617584357570
8638,3,1617584357573
8639,3,1617584357576
8640,3,1617584357579
8641,3,1617584357582
8642,4,1617584357585
8643,3,1617584357589
8644,3,1617584357592
8645,3,1617584357595
8646,3,1617584357598
8647,4,1617584357601
8648,3,1617584357605
8649,3,1617584357608
8650,3,1617584357611
8651,3,1617584357614
8652,3,1617584357617
8653,4,1617584357620
8654,3,1617584357624
8655,3,1617584357627
8656,3,1617584357630
8657,3,1617584357633
8658,3,1617584357636
8659,8,1617584357640
8660,3,1617584357648
8661,4,1617584357651
8662,4,1617584357655
8663,3,1617584357659
8664,4,1617584357662
8665,4,1617584357666
8666,4,1617584357670
8667,5,1617584357674
8668,4,1617584357679
8669,4,1617584357683
8670,3,1617584357687
8671,4,1617584357690
8672,3,1617584357694
8673,4,1617584357697
8674,3,1617584357701
8675,3,1617584357704
8676,4,1617584357707
8677,3,1617584357711
8678,3,1617584357714
8679,4,1617584357717
8680,3,1617584357721
8681,3,1617584357724
8682,4,1617584357727
8683,3,1617584357731
8684,4,1617584357734
8685,3,1617584357738
8686,3,1617584357741
8687,4,1617584357744
8688,3,1617584357748
8689,5,1617584357751
8690,5,1617584357756
8691,6,1617584357761
8692,6,1617584357767
8693,6,1617584357773
8694,5,1617584357779
8695,5,1617584357784
8696,5,1617584357789
8697,5,1617584357794
8698,5,1617584357799
8699,5,1617584357804
8700,5,1617584357809
8701,5,1617584357814
8702,5,1617584357819
8703,4,1617584357824
8704,4,1617584357828
8705,5,1617584357832
8706,4,1617584357837
8707,3,1617584357841
8708,3,1617584357844
8709,3,1617584357847
8710,3,1617584357850
8711,3,1617584357853
8712,3,1617584357856
8713,3,1617584357859
8714,4,1617584357862
8715,3,1617584357866
8716,3,1617584357869
8717,3,1617584357872
8718,3,1617584357875
8719,3,1617584357878
8720,3,1617584357882
8721,3,1617584357885
8722,3,1617584357888
8723,3,1617584357891
8724,3,1617584357894
8725,3,1617584357897
8726,3,1617584357900
8727,3,1617584357903
8728,3,1617584357906
8729,3,1617584357909
8730,3,1617584357912
8731,2,1617584357915
8732,3,1617584357917
8733,3,1617584357920
8734,3,1617584357923
8735,3,1617584357926
8736,2,1617584357929
8737,2,1617584357932
8738,3,1617584357934
8739,3,1617584357937
8740,3,1617584357940
8741,3,1617584357943
8742,2,1617584357946
8743,3,1617584357948
8744,3,1617584357951
8745,3,1617584357954
8746,3,1617584357957
8747,2,1617584357960
8748,3,1617584357962
8749,3,1617584357965
8750,3,1617584357968
8751,2,1617584357971
8752,3,1617584357973
8753,3,1617584357976
8754,3,1617584357979
8755,2,1617584357982
8756,3,1617584357984
8757,3,1617584357987
8758,3,1617584357990
8759,3,1617584357993
8760,3,1617584357996
8761,2,1617584357999
8762,3,1617584358001
8763,3,1617584358004
8764,3,1617584358007
8765,3,1617584358010
8766,2,1617584358013
8767,3,1617584358015
8768,3,1617584358018
8769,3,1617584358021
8770,2,1617584358024
8771,3,1617584358026
8772,3,1617584358029
8773,3,1617584358032
8774,3,1617584358035
8775,2,1617584358038
8776,3,1617584358040
8777,3,1617584358043
8778,3,1617584358046
8779,3,1617584358049
8780,3,1617584358052
8781,3,1617584358055
8782,2,1617584358058
8783,3,1617584358060
8784,3,1617584358063
8785,2,1617584358066
8786,3,1617584358068
8787,3,1617584358071
8788,3,1617584358074
8789,2,1617584358077
8790,3,1617584358079
8791,3,1617584358082
8792,3,1617584358085
8793,3,1617584358088
8794,3,1617584358091
8795,2,1617584358094
8796,3,1617584358096
8797,3,1617584358099
8798,3,1617584358102
8799,3,1617584358105
8800,2,1617584358108
8801,3,1617584358110
8802,3,1617584358113
8803,3,1617584358116
8804,2,1617584358119
8805,3,1617584358121
8806,3,1617584358124
8807,3,1617584358127
8808,3,1617584358130
8809,3,1617584358133
8810,3,1617584358136
8811,3,1617584358139
8812,2,1617584358142
8813,3,1617584358144
8814,3,1617584358147
8815,3,1617584358150
8816,3,1617584358153
8817,2,1617584358156
8818,3,1617584358158
8819,3,1617584358161
8820,3,1617584358164
8821,3,1617584358167
8822,2,1617584358170
8823,3,1617584358172
8824,3,1617584358175
8825,3,1617584358178
8826,3,1617584358181
8827,3,1617584358184
8828,3,1617584358187
8829,2,1617584358190
8830,3,1617584358192
8831,3,1617584358195
8832,3,1617584358198
8833,3,1617584358201
